,stars-mean,stars-mean,stars-max,stars-max,stars-min,stars-min,stars-std,stars-std,stars-count,stars-count
chain-,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light
entry__mabid-,,,,,,,,,,
N227/11,3.1446703944670062,1.7039010347400074,3.1446703944670062,1.7039010347400074,3.1446703944670062,1.7039010347400074,,,1.0,1.0
N227/12,4.293290144375249,4.257362940682409,4.3048346181698,4.28760256443628,4.280656939463136,4.224577681294317,0.012125553121216144,0.03158946294812822,3.0,3.0
N227/21,3.5619973571826455,3.175373091593386,3.7959018553673394,3.3807732937521617,3.146859791566638,2.9364156840398388,0.3604829658854777,0.22407138561793755,3.0,3.0
N227A/30,2.303624945541236,2.52178702804408,3.1360450835637543,2.939368291079532,1.4805619810825872,2.1117094109808137,0.8277812169728157,0.4138804585610716,3.0,3.0
N227A/31,2.3710032426079453,2.0891684002588597,2.9983067660744855,2.945115657124791,2.067697734114738,1.1705517689814826,0.4268534525539644,0.7280977121940477,4.0,4.0
N228A/16,4.893959362970376,4.900537515752008,4.975024975024975,4.974051407588739,4.799892308906211,4.819678556067177,0.07455006480752666,0.06618852270836555,5.0,5.0
N229/23,3.0086596875264098,4.2642925023373754,3.0086596875264098,4.32111684340725,3.0086596875264098,4.193121696303822,,0.06519244751673742,1.0,3.0
N229/27,,3.0052903995224787,,3.0052903995224787,,3.0052903995224787,,,,1.0
N229A/32,4.559532483885406,4.529584312030033,4.994018691588785,4.966706302021403,3.056184633806663,2.9037850304083896,0.6557641617337526,0.6677513800594083,11.0,11.0
N229A/32R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N229A/37,3.149037684376436,2.039793869140636,3.149037684376436,2.3073872661866828,3.149037684376436,1.772200472094589,,0.378434211304008,1.0,2.0
N229A/89,4.294829577775584,3.2175359003099193,4.310089965392088,3.830827126756501,4.269236168958481,2.570931127605488,0.02230104630076058,0.6144755903041452,3.0,6.0
N23/31,2.132167241075372,2.085256684933561,2.132167241075372,2.1580880870808983,2.132167241075372,2.012425282786224,,0.10299915668341304,1.0,2.0
N23/4,2.708700859721105,2.679003831404752,3.151689242102738,3.101626561666792,2.2657124773394717,2.2563811011427113,0.6264801783378243,0.597678796903724,2.0,2.0
N23/7,,2.0554603584765325,,2.0554603584765325,,2.0554603584765325,,,,1.0
N230/14,2.657154761531022,2.4933324262334926,2.657154761531022,2.4933324262334926,2.657154761531022,2.4933324262334926,,,1.0,1.0
N230/17,2.657021113622528,2.5356763022475852,2.657021113622528,2.5356763022475852,2.657021113622528,2.5356763022475852,,,1.0,1.0
N230/2,4.274160929264984,4.1815310811061,4.2955346853226315,4.21743335091066,4.255889466282766,4.147721178298877,0.02000385000253975,0.03490315533447409,3.0,3.0
N230/21,4.2405346580756405,3.841593840197907,4.670342961209343,3.9878433138226024,2.6489305147268807,3.693156235929761,0.8908058808491988,0.08525444004487504,5.0,10.0
N230/21R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N230/7,3.807187727216051,4.2502267140452075,3.8091385479933453,4.264033947289725,3.805236906438756,4.23307401175942,0.002758877201009221,0.01574876262884594,2.0,3.0
N230/8,4.3041117740301695,4.103264608193319,4.31050363586008,4.191372191923468,4.299855326752395,4.0572809655446544,0.00563618826826314,0.07632780657873514,3.0,3.0
N231/48,1.9778300430396367,1.5493306631104427,2.6306688708784645,1.9144588049801832,1.0140479917575855,0.993300334506861,0.8519859346587465,0.48935259844616064,3.0,3.0
N231A/20,,3.517524778736986,,3.573095827589176,,3.461953729884796,,0.07858933096206522,,2.0
N231A/3,4.119884691759402,3.7572572473825487,4.125696966340487,3.828017088103353,4.116656425132645,3.674587094243028,0.0050438744198971815,0.07740531254654572,3.0,3.0
N231A/41,3.021148399930255,3.0156916005711323,3.6280349038530386,3.590135278710302,2.1479404471305656,2.041903381281881,0.6584656596238033,0.6816016792110153,4.0,4.0
N231A/43,1.8955993975050753,2.424473631288165,1.8955993975050753,2.8178242186957156,1.8955993975050753,2.082118265205009,,0.3115227648080582,1.0,4.0
N231B/30,1.9698207045840963,2.221032614007317,2.5034445601015225,2.39981338915089,1.3876721400997998,2.1224669491496915,0.5594667182633518,0.15510032199829457,3.0,3.0
N231B/34,2.9380672947150916,4.050161598692316,3.50518927616178,4.832635983263598,2.543099613643683,2.2127688633950373,0.35504134782254737,1.100955439268931,8.0,8.0
N231B/36,2.3356744531071567,2.392380238086031,2.661542116130323,2.621329199758218,2.0098067900839904,2.163431276413844,0.4608464685861873,0.323782726688045,2.0,2.0
N232/18,4.287677383541572,4.202301121661486,4.292663424407708,4.264488786779193,4.277732895467987,4.158231722795833,0.008612190350704107,0.05539715327141105,3.0,3.0
N232/21,3.148234478041653,3.1043249999529614,3.148234478041653,3.1043249999529614,3.148234478041653,3.1043249999529614,,,1.0,1.0
N232/22,3.2445387999579873,3.2320362989930547,3.272052027471215,3.2358894088588706,3.21702557244476,3.228183189127239,0.038909579493863054,0.0054491202295504,2.0,2.0
N232/5,4.251979934271893,4.205041501136641,4.313003253143558,4.273766223339606,4.187096224850548,4.161445140366772,0.06304222319042434,0.06022941417016899,3.0,3.0
N232/58,3.121757716236252,3.017036311540708,3.121757716236252,3.017036311540708,3.121757716236252,3.017036311540708,,,1.0,1.0
N232/9,4.383051881870592,4.304549339811162,4.465617499623194,4.364801025169451,4.285146716902143,4.2313435902836956,0.0950604376560848,0.06733617463122363,4.0,4.0
N233/22,4.295989461402123,4.264790767652325,4.299055885497235,4.273957752498158,4.29361119156098,4.2601272001391255,0.0027868154267574837,0.007939245580839737,3.0,3.0
N233/38,3.657225644469645,3.40709871249039,3.7750097106429146,4.289127969971922,3.5394415782963753,2.219415402084631,0.16657182381368818,0.9278233392281743,2.0,4.0
N233/8,4.3070560827251665,4.25124027403881,4.309671922091083,4.279807241122038,4.302248918878948,4.233815256105662,0.004168533483771373,0.024938382958481307,3.0,3.0
N234/33,4.097942531753433,4.002836350307224,4.10420091714186,4.022958725936055,4.090134968111573,3.97292256182281,0.007159797167262213,0.026416060532812854,3.0,3.0
N235/11,4.111463125095271,3.9440407408783535,4.124865945405195,4.0106588636096285,4.098978345636384,3.9048398080148234,0.012968193964490837,0.05799305869608124,3.0,3.0
N235/14,3.6201548192299757,3.042166422687843,3.622393272753684,3.098170144293376,3.617916365706267,2.9861627010823093,0.003165651331970005,0.07920122263791224,2.0,2.0
N235/20,3.9333724373218146,3.7473085438047917,3.9437141754404452,3.7844457861402825,3.925218526372867,3.7035793635713756,0.009439925815442087,0.04083423574295009,3.0,3.0
N235/22,4.9086328576161185,4.676514243819654,4.96969696969697,4.7880577427821525,4.862389974437083,4.5195530726256985,0.03962610018264636,0.10297805468467477,6.0,6.0
N235/22R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N237/19,3.520002944229404,4.038141035669189,3.8149767464920945,4.089421962721954,2.943592679452401,4.011753909044315,0.49923181979626113,0.04441686183563584,3.0,3.0
N237/2,4.28731052948917,4.2970000979902645,4.293459107884345,4.298024655061588,4.279319956075747,4.296189042829654,0.007247317621167775,0.0009362453556173203,3.0,3.0
N237/22,4.262645603001196,4.018165847785601,4.288108591344233,4.198485851211039,4.214164971749495,3.8538462414201073,0.04200325741529816,0.17287603850380315,3.0,3.0
N237/24,2.6785928143175735,3.2387040295906506,3.088816108380052,3.7526785082185112,2.268369520255095,2.2465448605186156,0.5801433460645236,0.8594213691867578,2.0,3.0
N237/3,3.426341518719644,3.12260341188283,4.250050853559534,3.32296399860972,2.5083542453695182,2.8426988287468444,0.9528225364685459,0.24981812157928363,4.0,3.0
N237/4,4.288627920104477,4.097205464327559,4.302384222303781,4.129945253629619,4.278472920166311,4.072207135767126,0.012355752747582698,0.02963731135555925,3.0,3.0
N237/8,3.612205680821809,3.7746340021054454,3.6535928081779425,3.784336229836084,3.570818553465676,3.7649317743748067,0.05853023681470603,0.01372102204190154,2.0,2.0
N238/24,3.8031819787627823,4.5839718831024125,3.808939185951878,4.628187530580626,3.797424771573686,4.538310097752246,0.008141920488211139,0.043751708153095724,2.0,4.0
N238/25,3.1390819116365103,2.2173821847719775,3.1390819116365103,3.080558421703625,3.1390819116365103,0.7959261786309719,,1.240420633113274,1.0,3.0
N238/29,4.680658838641845,4.499628371178334,4.693407384760439,4.513121400344472,4.66563872979305,4.48334154333844,0.01144267043623211,0.012732895733206417,4.0,4.0
N238/30,4.564344777171749,3.910332696000782,4.672719608478567,4.204423805432565,4.456727044802505,3.1002312233396165,0.09649969189973084,0.5403738513060825,4.0,4.0
N238/31,4.476695340698177,4.045833201250729,4.566137604434963,4.251551386929964,4.367661604915652,3.8591649254478098,0.0871288034078775,0.168400885301734,4.0,4.0
N238/41,3.8101404240084795,4.621988171651285,3.8294714885655683,4.6558982536554705,3.7908093594513907,4.584341766080523,0.027338253671744788,0.029738950883718945,2.0,4.0
N238/9,3.8752165873836204,3.974581911376126,3.9371612033732726,4.021591989728358,3.843780185592996,3.882234578635327,0.05364761849915041,0.07997950977130515,3.0,3.0
N239A/28,4.6595252247343915,4.615990474844181,4.670133876002575,4.649178465949401,4.64900516660396,4.5696006494383985,0.00864107794151952,0.03344463598727221,4.0,4.0
N239A/29,4.664916144482683,4.606817363055947,4.669764416098049,4.635683140926929,4.655909675700017,4.582280060588666,0.006225073390300212,0.023641209757020984,4.0,4.0
N239A/3,4.2924460537609885,4.24522492399706,4.307658540114772,4.278771566534285,4.277638582537684,4.201801031976294,0.015014076434281917,0.03942443202578564,3.0,3.0
N23B/24,3.0774094927348785,3.3495980884528858,3.1335592253551994,3.4238571627119603,3.0212597601145577,3.2753390141938112,0.07940771339528074,0.10501818994645398,2.0,2.0
N23B/49,4.901334701498882,4.049173217169141,4.967046894803548,4.272062884051959,4.807998288140009,3.7275206194366413,0.07855748879889839,0.27422968481407145,5.0,5.0
N23B/49R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N23B/6,4.897311884976384,4.894700991319934,4.976744186046512,4.970573810691516,4.798441061740677,4.787860403492288,0.08335068223618418,0.08848344884391027,5.0,5.0
N23B/69,3.9931553879942605,4.5034987147252314,4.309935140738888,4.654352441613588,3.0561957185385262,4.399096329051655,0.6246494091951785,0.10980018671415619,4.0,5.0
N23B/9,3.8594539775199794,3.9891377246310284,4.149421576364544,4.228659422482675,3.5870959991243465,3.8225409758014512,0.2815760780923992,0.21265367226101717,3.0,3.0
N24/1,2.496264245094214,1.8397126167466542,3.144710561164797,2.0607107215473754,2.170125171434776,1.4103929754867268,0.5615742509693725,0.371855737652243,3.0,3.0
N240/17,3.035595180761734,2.7434360175482504,3.4552905839871553,3.088848063692019,2.2008185243933087,2.1578794019093333,0.7229414721182355,0.5098310730024889,3.0,3.0
N240/18,4.130333852148255,3.5804070851401413,4.132826115555644,3.659528254625542,4.1272639771968045,3.4822649342705665,0.00282569851587056,0.09014942864727697,3.0,3.0
N241/1,4.526085618860056,4.455158585402811,4.528632485166122,4.486175676944912,4.524078774199245,4.436218134741861,0.0020922020642133656,0.022713709927520365,4.0,4.0
N241/10,4.496455712508343,4.417145869994224,4.508548132699795,4.474270175801781,4.470801085397285,4.370414985011184,0.017422797564592255,0.045767542161347534,4.0,4.0
N241/23,4.096300724452202,4.029633734807952,4.125684593459938,4.059785296261516,4.079268700382958,3.9920664945153175,0.025554546319037967,0.03446307077102118,3.0,3.0
N241/33,4.657531580953583,4.522587550007442,4.670636819569613,4.553190837609401,4.635243120125946,4.501993931184389,0.015802226482142523,0.022108947371349493,4.0,4.0
N241/35,4.528197402219999,4.240975917842758,4.5351279094826795,4.486986870055976,4.519883825970497,4.044371167604687,0.0065874830499215034,0.19212398203515846,4.0,4.0
N241A/17,3.9731202528151237,3.6127927791150123,4.267625015769805,4.23213102007028,3.126115252932098,1.7661659294879815,0.5647716562996002,1.2310902523239118,4.0,4.0
N241A/34,4.6216082909911735,4.570320785862595,4.6700898847486165,4.579823088791725,4.494733205111782,4.560276940336368,0.08495930775415116,0.008396744583825864,4.0,4.0
N241A/58,4.103534857385119,4.874483483846941,4.657866845664777,4.903674832962138,3.4076233964781935,4.854665565648225,0.505636488923947,0.021542093010655135,6.0,6.0
N241A/72,3.8529350050657905,3.7050774775948327,4.246698238756086,4.1763665885652514,3.5053601141219746,3.1947004527768623,0.3307392989778145,0.406307835672005,5.0,5.0
N242/12,2.785558421703625,2.8944026107202276,2.785558421703625,3.042039903185106,2.785558421703625,2.746765318255349,,0.2087906613158744,1.0,2.0
N242/31,,3.597366564961105,,3.6055760048737984,,3.589157125048412,,0.011609901264017855,,2.0
N242/48,,4.271836571582642,,4.287477699676362,,4.247970890139387,,0.020998320368477527,,3.0
N243A/21,,2.1397435322764573,,2.1397435322764573,,2.1397435322764573,,,,1.0
N244/19,4.305520862757295,4.020449290237658,4.312717403369918,4.236737134718148,4.300017942308348,3.894887335210528,0.006516927171427363,0.18811887629548923,3.0,3.0
N244/5,3.883659115365077,4.136291441655027,4.283895999734793,4.272839284065523,3.114358719766218,3.952492710276588,0.5228537338078986,0.14971962015905368,4.0,4.0
N244/5R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N245/1,4.903973182156635,4.773824096481806,4.971865443425076,4.913385826771654,4.80457011272708,4.521739130434783,0.07358986815344513,0.14134099231480893,5.0,6.0
N245/21,4.306544468577715,3.509308089153805,4.3143371823903,3.7169526023042145,4.297738701969494,3.107123307199808,0.008345483511758242,0.3483638606852228,3.0,3.0
N245/3,3.8155839058037184,3.652883901855235,3.824948824673187,3.6774478088259706,3.8062189869342493,3.6283199948845,0.013243995275726768,0.034738610382884706,2.0,2.0
N245/36,4.244298681045189,3.946681093047353,4.6482851176800875,4.358759882894191,3.0774509239619805,2.948294270760228,0.6641207351778066,0.5772325808590062,5.0,5.0
N245/44,3.9516827862131922,3.716450667587297,4.979208316673331,4.607963753695503,2.01941009032971,1.9296042953668866,1.2636048469576984,1.3060169465438793,8.0,6.0
N245/47,3.5876763065978245,3.5428695134641415,3.834896123750921,3.816569913747456,3.1285515012884,3.0527739905659,0.3980056210967133,0.4254012104893898,3.0,3.0
N247/23,3.8175342537179056,3.7450224335893125,3.8351152494953866,3.7512783129902534,3.7999532579404245,3.7387665541883717,0.02486328266853784,0.008847149493381033,2.0,2.0
N247/24,4.282491031450015,4.215990138133441,4.29114223512088,4.236543861454519,4.275439845038571,4.201972240555925,0.007972534414919708,0.01818892538061779,3.0,3.0
N247/28,3.803842970458919,4.173546735795884,3.81278459250652,4.2426270272125155,3.794901348411318,4.133976226575049,0.01264536316933172,0.06003640190520377,2.0,3.0
N247/9,4.233943167999555,3.725052947203603,4.294489624472338,3.9788738012468743,4.114767637058043,3.310255916254931,0.10321348976674836,0.3622119078399879,3.0,3.0
N248/32,4.964988385654214,4.930107561440369,4.973833902161547,4.952913478516774,4.954092680814205,4.900355871886121,0.007069221581923561,0.0204069047920799,5.0,5.0
N248A/15,4.288590531786496,4.283166849498579,4.300907090670512,4.295945322665735,4.281827788215481,4.2707906551500265,0.010683566536547794,0.012582157829337822,3.0,3.0
N248A/22,4.291885477777861,4.248839787029876,4.295310391794346,4.252494817950692,4.289579392684516,4.2469375504779565,0.003024883686798661,0.003166231437467264,3.0,3.0
N248A/25,3.1201587995300306,3.0544563294588194,3.1235642020504457,3.054872520202885,3.1167533970096155,3.0540401387147535,0.004815966429710558,0.0005885825947919142,2.0,2.0
N248A/27,4.294144090602354,4.203341407680841,4.313528019674928,4.267538274834679,4.283675345747342,4.1599684294225305,0.01680493729180491,0.05672780334234943,3.0,3.0
N248A/42,3.818909618561758,3.7788615499167397,3.82506525694331,3.7964805736698057,3.812753980180206,3.761242526163674,0.00870538728425533,0.024917062347359503,2.0,2.0
N249/1,3.9222942025648533,3.8436945326671776,3.930231969781931,3.8636453118805556,3.9145086168490577,3.8044022584388024,0.007862781077323697,0.03402947130557561,3.0,3.0
N249/13,3.9290866860579396,3.8565656565876023,3.9433088817191386,3.8747045648487326,3.91034919221225,3.835887027722773,0.0169374207413284,0.019532995998820923,3.0,3.0
N249/3,3.9282015058378383,3.848436801569772,3.9350878439401473,3.8684117596861793,3.921511583539931,3.8357141418102856,0.0067902611135202354,0.017513721114681836,3.0,3.0
N249/8,3.906551966264787,3.8505527204702923,3.9362255929347914,3.8840116969834404,3.857476608613867,3.8304715511616765,0.04280970692128322,0.02916952344237301,3.0,3.0
N25/35,3.4873054605283236,3.153783393491781,3.953276149249451,3.889095999124346,2.19074176622331,2.0132285633165012,0.8647087046016244,1.0038064318504292,4.0,5.0
N250/21,4.009313900599657,4.4693133798703215,4.3089049072244645,4.572231593248468,3.14682844458692,4.333218351910403,0.5750708651840462,0.11804225861665707,4.0,4.0
N251/14,4.676364300272119,4.564565097826032,4.687776683372651,4.600138610517187,4.663364383819006,4.536865270974963,0.010758441388291571,0.03148627611665771,4.0,4.0
N252A/14,4.1862985006521045,4.194712267699653,4.1962843830201475,4.200496897315605,4.180218532712161,4.186567242495048,0.00871607779734591,0.007258610153201054,3.0,3.0
N252A/8,3.810398767102366,3.7254665849920805,3.8114376061017383,3.7306469461372576,3.8093599281029933,3.7202862238469034,0.0014691402020347067,0.007326136989500015,2.0,2.0
N253/10,3.1395374006826033,3.1043840875631887,3.1395374006826033,3.1043840875631887,3.1395374006826033,3.1043840875631887,,,1.0,1.0
N253/23,4.2776650453002345,4.242616790025422,4.285011810584493,4.256116843407249,4.263290322968565,4.232103727948209,0.012449895230780722,0.01228206075146584,3.0,3.0
N253/25,3.565040140240201,3.452456794030484,3.7892396163806223,3.782356970753052,3.1198607472850197,2.7992680991229797,0.3855400242834986,0.5656876628258578,3.0,3.0
N253/27,2.3835502217195472,2.9457120430982635,2.7386174934335825,4.0596613178007805,2.0284829500055115,1.5964219498707761,0.5021409512128017,1.2077544936137703,2.0,5.0
N253/32,3.8643071202526342,3.5975996149967955,4.430813707454329,4.470149813685341,2.7452136703922427,1.906890384482244,0.7427507230439784,1.2703947066870496,5.0,6.0
N254/13,4.299584467635285,3.7016832156651773,4.310194276604051,3.8019939469258626,4.290826051807896,3.5700029032417495,0.009815944955100034,0.11913437394033435,3.0,3.0
N254/39,,4.248512637826861,,4.271159909729386,,4.218587793509778,,0.027031077413577975,,3.0
N255/37,4.984289681329036,4.973229072830042,4.990054249547921,4.980535279805353,4.9728227300802965,4.962630255120374,0.007026223649986863,0.006812595452580817,5.0,5.0
N255/38,4.24019623566281,4.212194583660118,4.312188271978678,4.258450570868083,4.103196489424948,4.166384333119184,0.11869664298421768,0.04603473736420641,3.0,3.0
N255/4,4.944020949515865,4.9727870044283415,4.974729241877256,4.978563772775992,4.893416927899686,4.967325881341359,0.031487338589516314,0.0049696702191810065,5.0,5.0
N256/1,,3.584138292852365,,3.6139936464715845,,3.5542829392331448,,0.042221845997745255,,2.0
N256/15,2.6477412880806397,3.3259253869902716,2.6477412880806397,3.3901328464783647,2.6477412880806397,3.261717927502178,,0.09080306001358239,1.0,2.0
N256/2,,4.023360468172162,,4.05839301955505,,3.996607227468859,,0.03171405469072536,,3.0
N256/27,3.0663820315204546,2.3159637325003386,3.1505495903818703,3.1348624902261086,2.982214472659039,1.4970649747745686,0.11903090325364984,1.1580977293862633,2.0,2.0
N256/3,4.2752897927414,4.2507253717740525,4.303736334406628,4.293089937577653,4.255810720958269,4.221302667670589,0.025189834123414103,0.0376028172930769,3.0,3.0
N256/43,4.278650841041135,2.906354071475699,4.296501458791864,2.9930625447647152,4.245645145294041,2.8136778889982192,0.028615528082741287,0.06888596631106123,3.0,5.0
N256/5,,3.791905428761434,,4.283410637594209,,2.416013262958022,,0.9178513928137817,,4.0
N256/6,,4.6080087608227736,,4.639271971382296,,4.524520439154335,,0.055735105362346236,,4.0
N257/25,4.984923438401915,4.84024913506744,4.9928086296444265,4.906133026202131,4.975380628441853,4.790207290922087,0.006886746428309831,0.044759321429905366,5.0,5.0
N257/34,3.724383557967351,3.596794510303953,4.246434244452805,4.186917709208116,2.1619224346305534,1.8864972159204054,1.0416411362827016,1.1402986584495338,4.0,4.0
N257/39,4.1547976925478105,4.244813721389472,4.2132483543049215,4.284117871156479,4.078529242329083,4.173534146206231,0.06910437737319448,0.06183858770120688,3.0,3.0
N257/40,3.966133432779338,3.366865042909126,4.258524189808172,3.7279302686868094,3.1357210473689117,2.910173213691298,0.5537581039587646,0.4199823006137651,4.0,4.0
N258/2,3.61190186397252,3.5929099638089603,3.808604573891089,3.790822793765989,3.4151991540539512,3.3949971338519314,0.27817964012238094,0.2798910082928704,2.0,2.0
N258/5,4.645439108542932,4.565140574710783,4.691526792286131,4.656271666650243,4.576060727740009,4.461826034461421,0.04904839025783292,0.07991454272945199,4.0,4.0
N258/7,4.289203722853306,4.278524615018453,4.304931872308983,4.293226082221892,4.278259700550106,4.260438063839199,0.01396485198783205,0.01665405753888332,3.0,3.0
N259/48,4.67631047211375,4.586186844815481,4.682991522137222,4.623362564398075,4.662842544519527,4.550648270834734,0.00924451701240692,0.029824813384029217,4.0,4.0
N259/52,3.995710151707612,4.578035202434382,4.291455826458097,4.593846626083962,3.142310246521143,4.565835586648732,0.5690014672812176,0.0133044911842351,4.0,4.0
N259/75,4.6666777824125685,3.663688073718588,4.681201405382417,4.112761779477081,4.659526287261256,3.2471024105799695,0.01008891957234203,0.24128084940217104,4.0,8.0
N26/1,2.463028590657268,2.414624533086418,3.040558421703625,3.140472338489851,2.166899048205452,2.047928841439467,0.5002097230573622,0.6286139545449039,3.0,3.0
N26/10,2.244333512572969,2.549498717397151,2.3018674827807653,2.9181341792793822,2.1867995423651725,2.0826240640289573,0.08136532096503508,0.42633026192062207,2.0,3.0
N26/15,2.705316411290984,2.6329614841512488,3.1542092153544186,3.009043270188473,2.25642360722755,2.256879698114025,0.6348302915581973,0.5318599623753386,2.0,2.0
N260/14,1.029866361704532,,1.029866361704532,,1.029866361704532,,,,1.0,
N260/17,4.270441953464322,4.215155782131967,4.278739582425337,4.2455899113229405,4.25598162968233,4.186492998268666,0.012568421096367494,0.02958824988637378,3.0,3.0
N260/20,4.278353515259865,4.097266575583407,4.307287212687815,4.144976391543672,4.255708886563014,4.054587917787415,0.02635802004300444,0.04540378245644114,3.0,3.0
N260/4,2.1408172469161437,1.7183127097110618,2.1408172469161437,1.7183127097110618,2.1408172469161437,1.7183127097110618,,,1.0,1.0
N261/12,2.2665803351491274,3.2006757728911728,2.2665803351491274,3.792770629891323,2.2665803351491274,2.1307258417213113,,0.7788928076835736,1.0,4.0
N261/14,2.5580615882749953,1.5362908123531682,3.1149625667813448,2.1820688918738016,2.253527276600975,1.1350034682659342,0.48299522843199943,0.5647285100943231,3.0,3.0
N261/8,,3.8625186733013077,,3.985993927329261,,3.767733384760633,,0.11192297217432134,,3.0
N262/16,3.4824148602111564,3.2233175688404287,3.9678099179738586,3.9647623392126947,2.2003342773917316,1.9611401900757814,0.8559008026652217,0.9979030414962616,4.0,5.0
N262/20,3.7807887025692444,3.5134602387023524,3.784775647871196,3.71864770760478,3.7768017572672927,3.28280513121486,0.005638392118459718,0.21903455962444693,2.0,3.0
N263/31,4.099134387792894,3.650932331184288,4.6652781241103085,4.5255052935514914,3.157625870383977,2.827282413967936,0.7325457235325491,0.6852343913248372,6.0,11.0
N263/33,,2.457223325819138,,2.457223325819138,,2.457223325819138,,,,1.0
N263/53,2.2406329846266666,2.2534079077381164,2.2406329846266666,2.2534079077381164,2.2406329846266666,2.2534079077381164,,,1.0,1.0
N264/1,3.078336618943599,2.5648350262467416,3.802193776951316,3.768840515191564,2.259234320228985,0.9523824245283288,0.8333231187452356,1.2162199280579895,4.0,5.0
N264/20,3.087455781194731,2.5596107520933864,3.525194099895394,3.369303038044924,2.2006053638208862,0.9380831565927504,0.6132797452966529,1.0276400912268884,4.0,5.0
N264/7,2.789486171642233,2.7014973011874908,3.524334685007173,3.4524803809875824,2.169378293146058,1.9462168961587027,0.6773178830472697,0.8311492110427257,4.0,4.0
N265/18,2.0758126589917603,1.630707675434968,2.0758126589917603,1.630707675434968,2.0758126589917603,1.630707675434968,,,1.0,1.0
N265/38,2.6053030108428614,2.4933319655129145,3.1278588019317617,3.102751508711968,2.2480130345776894,1.9691323411067059,0.4626194286286863,0.5715942006439589,3.0,3.0
N265A/10,,4.134455115289142,,4.180057976320985,,4.085987382245598,,0.04710068774611028,,3.0
N265A/37,,4.280464787597103,,4.286201892646282,,4.2700703911356825,,0.009017988008448781,,3.0
N267/32,2.259454829076253,1.7918746804313892,2.259454829076253,1.7918746804313892,2.259454829076253,1.7918746804313892,,,1.0,1.0
N267/40,3.2388482415399023,3.0207522480022733,3.241429885473883,3.0603440178450976,3.2362665976059213,2.981160478159449,0.0036509958646541198,0.055991217870076236,2.0,2.0
N267/5,2.448273706779353,1.9876936030726187,2.6295581306322102,2.0565851407111437,2.266989282926496,1.9188020654340938,0.256374890859703,0.09742734686113862,2.0,2.0
N267/52,2.3511596528922736,2.254243347266769,2.4553347194852866,2.373496977730962,2.246984586299261,2.134989716802576,0.14732579203695886,0.1686501015646909,2.0,2.0
N267A/52,,4.2265733105545396,,4.2626278101009945,,4.198613514512442,,0.03276584622045081,,3.0
N267A/60,,2.2615188353714046,,2.2615188353714046,,2.2615188353714046,,,,1.0
N268/19,3.109199188436688,2.912309188692708,3.712416302858916,3.6494090260242715,2.2025465372239506,1.5443431714423925,0.7984732925665651,1.0040228771299382,5.0,5.0
N268/19R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N268/33,2.8862968183280975,4.5699764889732375,2.8862968183280975,4.6169180161854815,2.8862968183280975,4.520675423635144,,0.042234513884497116,1.0,4.0
N268/41,1.9250010090816472,1.880866071796993,2.6788831565927502,2.6260972328390846,0.7151137509152908,0.7038974873330966,0.8446051242744845,0.8233738462771848,4.0,4.0
N268/5,2.3609814990582056,2.153957024729121,2.673408704038006,2.6234302915280554,2.200742447782239,1.6143166083465395,0.27059983933207893,0.5082028906416823,3.0,3.0
N269/51,2.4342908994008305,2.229029212320377,3.152176192030532,3.1003883759220683,2.0699815939060295,1.7268100202578038,0.48894449140558005,0.6098043189205998,4.0,4.0
N269/73,3.0204882332962164,2.8011465313355357,3.9537098000699444,3.854370318500242,1.0094954014907096,1.0232694276805923,1.3341840246685375,1.3612595758526633,5.0,5.0
N269/73R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N269/74,2.600438113474961,2.372471496803428,3.1355584217036245,3.0148199701746723,2.226095333438276,1.8667530127037164,0.47557106451920306,0.5861017404729392,3.0,3.0
N269/76,2.6950549605432217,2.0791757279861236,3.1482978853051575,2.1833428575280394,2.2418120357812854,1.9750085984442078,0.6409822912479785,0.14731456735165235,2.0,2.0
N26A/10,4.972171245943994,4.922317059814831,4.981020942408377,4.961158432708688,4.959573273441887,4.789320170518286,0.008164318549682853,0.06693558148007817,6.0,6.0
N26A/23,4.585912029000294,4.5252106435694675,4.670600475096698,4.62330463368321,4.502396692164494,4.407065900657792,0.09446464414361959,0.10896922391353618,4.0,4.0
N270/2,,3.186509458776274,,3.196099541742851,,3.176919375809697,,0.0135624253956163,,2.0
N270/28,4.299493458410256,3.4382450201286,4.304143717523233,4.270064756480723,4.292209887671025,1.7085694566773721,0.006387865161858529,1.2075766746001235,3.0,4.0
N270/32,3.14716012694114,3.1161797234787727,3.14716012694114,3.1161797234787727,3.14716012694114,3.1161797234787727,,,1.0,1.0
N270/45,,2.2997775825573106,,2.2997775825573106,,2.2997775825573106,,,,1.0
N270/46,3.1167628012656685,3.144285659208468,3.1167628012656685,3.144285659208468,3.1167628012656685,3.144285659208468,,,1.0,1.0
